movie_id,movie_title,release_date,release_year,budget,revenue,profit,popularity
199374,My Sister's Kids in Africa,2013-01-30,2013,0,0,0,0.724368
199415,Looking for Maria Sanchez,2013-06-14,2013,0,0,0,0.122935
199420,Pawn Shop Chronicles,2013-07-12,2013,5000000,0,-5000000,6.637114
199423,Visitors,2013-09-08,2013,0,0,0,0.769064
199456,Struggle in the Valley,1954-03-01,1954,0,0,0,0.345954
199463,Barabbas,1953-06-13,1953,0,0,0,0.081239
199512,The Forbidden Christ,1951-06-08,1951,0,0,0,0.521422
199534,Wolf Creek 2,2013-08-30,2013,8000000,9630444,1630444,6.842107
199556,Absolute Deception,2013-06-10,2013,5000000,0,-5000000,3.464579
199565,The Movie Out Here,2012-11-30,2012,0,0,0,0.973347
199571,Aim High In Creation,2013-11-19,2013,0,0,0,0.16518
199575,These Final Hours,2014-07-31,2014,0,0,0,6.732991
199578,Patrick,2013-10-15,2013,0,0,0,12.014928
199584,"Secretly, Greatly",2013-06-05,2013,0,0,0,2.723672
199591,Penthouse North,2013-04-17,2013,0,0,0,6.377068
199602,Dual,2013-08-22,2013,1000000,0,-1000000,0.747844
199615,The Notebook,2013-07-03,2013,0,66559,66559,3.485214
199644,Honeymoon,2013-08-22,2013,0,0,0,0.433842
199647,The Color of Time,2012-11-16,2012,0,0,0,4.585809
199655,With Clean Hands,1972-10-29,1972,0,0,0,0.002538
199661,Josephine,2013-06-19,2013,0,0,0,4.870482
199687,Yamla Pagla Deewana 2,2013-06-07,2013,6800000,0,-6800000,0.168763
199715,A Small Town in Texas,1976-07-09,1976,0,0,0,0.940985
199740,Nobody Owns Me,2013-11-08,2013,0,0,0,2.195103
199753,Tom and Jerry's Giant Adventure,2013-08-04,2013,0,0,0,4.342685
199782,Springsteen & I,2013-07-22,2013,0,0,0,1.5699
199818,Mystery Road,2013-06-05,2013,0,0,0,2.36946
199851,Hawaii,2013-04-12,2013,0,0,0,1.96471
199879,Lucid,2005-09-11,2005,0,0,0,1.142231
199883,Besame Mucho,1987-01-01,1987,0,0,0,0.068562
199887,Over/Under,2013-01-04,2013,0,0,0,0.704642
199916,Whitey,1980-12-17,1980,959300,0,-959300,1.847632
199925,Over Your Dead Body,2014-08-23,2014,0,0,0,0.459802
199929,Mister John,2013-06-27,2013,0,0,0,0.502973
199933,Atlas Shrugged Part III: Who is John Galt?,2014-09-12,2014,5000000,846704,-4153296,1.845554
199934,On Our Own,1998-02-06,1998,0,0,0,0.145858
199977,For a Woman,2013-07-03,2013,0,0,0,1.504809
199985,The Last Hours of a Virgin,1972-05-22,1972,0,0,0,0.00289
199989,In the Land of the Head Hunters,1914-12-07,1914,0,0,0,0.660269
200016,Tamas and Juli,1997-12-18,1997,0,0,0,0.036472
200035,Political Animals,2012-07-15,2012,0,0,0,2.53434
200044,Deranged,2012-06-06,2012,0,0,0,0.702316
200051,Super Hero Party Clown,2012-09-25,2012,0,0,0,0.013359
200063,Sunset Strip,2012-03-16,2012,0,0,0,0.383737
200066,The Sparrow's Fluttering,1988-01-01,1988,0,0,0,0.138621
200085,Flu,2013-08-14,2013,0,0,0,4.522582
200114,The Vals,1982-11-01,1982,0,0,0,0.292774
200117,Il mantenuto,1961-12-26,1961,0,0,0,0.004561
200119,Going Attractions: The Definitive Story of the American Drive-in Movie,2013-06-07,2013,0,0,0,0.464836
200145,A Story of Yonosuke,2013-02-23,2013,0,0,0,1.08648
200157,Walking with Beasts,2001-12-21,2001,0,0,0,1.79139
200236,Doctors' Wives,1971-02-03,1971,0,0,0,2.244142
200281,La sociedad del semáforo,2010-09-24,2010,0,0,0,0.077334
200311,Much Ado About Something,2001-09-08,2001,0,0,0,0.001263
200324,The Half-Breed,1916-07-30,1916,0,0,0,0.002948
200325,"Life, Love & Celluloid",1998-02-20,1998,0,0,0,0.142814
200331,Journey Into Fear,1975-08-08,1975,0,0,0,0.361562
200358,"See You Tomorrow, Everyone",2013-01-26,2013,0,0,0,1.270233
200383,North Star,1996-01-03,1996,0,0,0,2.753163
200390,Back in the Saddle,1941-03-14,1941,0,0,0,0.0025
200445,Where Is Parsifal?,1985-07-19,1985,0,0,0,0.374677
200447,Miss Annie Rooney,1942-05-29,1942,0,0,0,0.116585
200450,Rain Without Thunder,1993-02-05,1993,0,0,0,0.95587
200462,Hansel & Gretel,2013-01-07,2013,135000,0,-135000,5.617601
200481,The Blue Umbrella,2013-02-12,2013,0,0,0,6.568023
200487,Web Junkie,2014-01-20,2014,0,0,0,0.911901
200505,Draft Day,2014-04-11,2014,25000000,28831145,3831145,5.596449
200511,7 Minutes,2014-10-26,2014,0,0,0,7.755664
200547,Ten Minutes Older,1978-05-11,1978,0,0,0,0.182499
200548,Fanie Fourie's Lobola,2013-03-01,2013,0,0,0,0.346067
200549,The Secret of Crickley Hall,2012-10-28,2012,0,0,0,1.287106
200558,Kara,2012-05-08,2012,0,0,0,0.522593
200574,Topaze,1933-02-24,1933,0,0,0,0.297406
200580,Spud 2: The Madness Continues,2013-06-06,2013,0,0,0,1.999654
200645,Marius,2013-07-09,2013,0,0,0,1.700531
200654,Raffles,1939-12-29,1939,0,0,0,0.760053
200655,Janis,1974-10-18,1974,0,0,0,0.001021
200664,Killer Bean 2: The Party,2000-08-08,2000,0,0,0,0.022707
200713,9 Month Stretch,2013-10-16,2013,0,0,0,8.765334
200727,"Love, Rosie",2014-10-16,2014,0,4439431,4439431,14.566103
200796,Show,2003-03-19,2003,0,0,0,0.149818
200813,The Blue Planet,2001-09-12,2001,0,0,0,3.453657
200823,Fonzy,2013-10-30,2013,0,0,0,3.424798
200862,Vigil in the Night,1940-02-05,1940,0,0,0,0.030309
200863,Special Mission Lady Chaplin,1966-08-12,1966,0,0,0,0.520407
200867,One Man Against the Organization,1975-11-12,1975,0,0,0,0.012251
200868,Mingus: Charles Mingus 1968,1968-04-02,1968,0,0,0,0.002003
200918,The Secret Lives of Dorks,2013-09-27,2013,0,0,0,1.394295
200938,Intangible Asset Number 82,2008-06-12,2008,0,0,0,0.079254
200998,Three Bewildered People in the Night,1987-08-11,1987,0,0,0,0.035862
201006,Margarita,2012-04-01,2012,0,0,0,0.35971
201010,Cha cha cha,2013-06-20,2013,0,0,0,1.971406
201018,Fanny,2013-07-10,2013,0,0,0,2.189812
201066,Goodbye World,2013-06-15,2013,0,0,0,8.6054
201076,Mirage Men,2013-06-13,2013,0,0,0,0.686142
201085,Crimson Peak,2015-10-13,2015,55000000,74679822,19679822,13.492684
201086,Cuban Fury,2014-02-14,2014,0,0,0,6.739737
201088,Blackhat,2015-01-13,2015,70000000,17752940,-52247060,14.932368
201099,Don't Give a Damn,1995-02-17,1995,0,0,0,0.394038
201124,Vuonna 85,2013-01-24,2013,1600000,0,-1600000,0.345975
201132,Antarctica: A Year on Ice,2013-09-05,2013,1000000,0,-1000000,3.146793
201198,Dumbland,2002-03-18,2002,0,0,0,1.182522
201214,Hammer & Tickle,2007-01-08,2007,0,0,0,0.300646
201223,Blue Exorcist: The Movie,2012-12-28,2012,0,0,0,3.538578
201274,Infinite,2012-08-25,2012,5000,0,-5000,0.009412
201277,The Last Match,2013-05-04,2013,200000,0,-200000,1.386665
201283,Aaron Loves Angela,1975-12-25,1975,0,0,0,0.338197
201284,From the Head,2011-06-24,2011,0,0,0,0.188346
201350,The Confession,2013-05-13,2013,0,0,0,0.417361
201360,All of Me,2013-06-15,2013,0,0,0,0.065884
201361,American Revolutionary: The Evolution of Grace Lee Boggs,2013-06-16,2013,0,0,0,0.016661
201365,Belle du Seigneur,2012-11-29,2012,0,0,0,1.890075
201386,F.C. De Kampioenen: Kampioen zijn blijft plezant,2013-12-17,2013,3849796,7471304,3621508,0.852186
201405,An Unlikely Weapon,2009-04-10,2009,0,0,0,0.004713
201414,Ninja 3: Goemon Will Never Die!,1963-12-28,1963,0,0,0,0.147794
201419,Code Black,2014-06-20,2014,0,0,0,0.674411
201429,The Divided Heaven,1964-10-02,1964,0,0,0,0.433982
201430,Strange Frequency,2001-01-24,2001,0,0,0,0.183658
201445,Late Bloomers,1996-01-01,1996,0,0,0,0.071497
201485,American Idiots,2013-06-18,2013,750000,0,-750000,0.618902
201550,Life of a King,2013-06-22,2013,0,0,0,3.209655
201561,Human Touch,2005-04-14,2005,0,0,0,0.002694
201581,The Autumn Heart,1999-01-27,1999,0,11532,11532,0.413413
201633,Motion Picture ('La sortie des ouvriers de l'usine Lumière à Lyon'),1984-01-01,1984,0,0,0,0.013026
201639,Bloody Mondays & Strawberry Pies,2008-10-01,2008,0,0,0,0.023148
201643,Pit №8,2010-11-30,2010,0,0,0,0.602072
201646,My Kidnapper,2010-10-12,2010,0,0,0,0.005936
201676,My Little Pony: Equestria Girls,2013-06-15,2013,0,0,0,8.353231
201695,Remote Control,1930-11-15,1930,0,0,0,0.199795
201703,Love's Deadly Triangle: The Texas Cadet Murder,1997-02-20,1997,14000000,161001698,147001698,1.36737
201724,Prince of Central Park,2000-09-22,2000,0,0,0,1.191371
201729,Elektro Moskva,2013-06-12,2013,0,0,0,0.117647
201749,Mr. Morgan's Last Love,2013-08-22,2013,8200000,0,-8200000,6.510474
201752,Traitors,2013-09-05,2013,0,0,0,0.23149
201759,Miserere,2013-06-26,2013,20000000,0,-20000000,2.237861
201765,Three Many Weddings,2013-12-05,2013,0,0,0,7.524929
201777,Our Vinyl Weighs a Ton: This Is Stones Throw Records,2013-06-21,2013,0,0,0,1.050756
201783,Tapia,2013-06-15,2013,0,0,0,0.07896
201847,Compulsion,2013-06-21,2013,4000000,0,-4000000,2.681705
201859,The Sex and Violence Family Hour,1983-01-01,1983,0,0,0,1.44119
201867,The 'Socalled' Movie,2010-04-04,2010,0,0,0,0.066104
201913,Señorita Justice,,,0,0,0,0.011574
202020,Melody on Parade,1936-06-17,1936,0,0,0,0.036471
202043,Prime Suspect 3,1993-12-19,1993,0,0,0,1.354621
202125,Just A Gigolo,1931-06-06,1931,0,0,0,0.478877
202132,50 Children: The Rescue Mission of Mr. and Mrs. Kraus,2013-04-07,2013,0,0,0,0.054699
202140,Edith Stein: The Seventh Chamber,1996-06-06,1996,0,0,0,1.270125
202141,Particle Fever,2013-06-14,2013,0,0,0,10.743115
202152,An Inconvenient Tax,2011-04-15,2011,0,0,0,0.084805
202171,The Invitation,2003-12-23,2003,0,0,0,0.561609
202172,The Conspiracy to Rule the World: From 911 to the Illuminati,2009-08-11,2009,0,0,0,0.075294
202183,Ein Schnitzel für drei,2010-06-01,2010,0,0,0,0.066185
202198,It's a Dog's Life,1955-12-23,1955,0,0,0,0.058551
202214,Real Playing Game,2013-08-28,2013,704460,0,-704460,1.736224
202215,Queens of the Ring,2013-07-02,2013,0,0,0,1.486526
202220,Badges of Fury,2013-06-21,2013,0,0,0,8.313878
202238,Tercera Llamada,2013-03-03,2013,0,0,0,0.886775
202239,Start Liquidation,1983-03-12,1983,0,0,0,0.623522
202241,Mildred Pierce,2011-03-27,2011,20000000,0,-20000000,3.010129
202244,Unaware,2013-03-12,2013,0,0,0,0.18805
202253,Voices Through Time,1996-08-27,1996,0,0,0,0.517789
202337,Welcome to 18,1986-04-18,1986,0,0,0,1.17002
202425,Life is Rosy,1987-11-17,1987,0,0,0,0.514363
202436,The Story of Esther Costello,1957-11-06,1957,0,0,0,1.235519
202456,I Am Happiness on Earth,2014-05-04,2014,0,0,0,1.77912
202475,The Same River Twice,2003-01-17,2003,0,0,0,0.073597
202495,Polite People,2013-03-31,2013,0,0,0,0.113596
202515,One And Eight,1983-01-01,1983,0,0,0,0.009335
202570,Snails in the Rain,2013-06-20,2013,0,0,0,1.877417
202573,The Reunion,2013-11-15,2013,0,0,0,1.739089
202575,Thunder and the House of Magic,2013-12-24,2013,34000000,0,-34000000,11.249956
202587,Stella Street,2004-01-26,2004,0,0,0,0.143427
202637,A Cry in the Wilderness,1974-03-26,1974,0,0,0,2.6e-05
202639,Hurricane,1974-09-10,1974,0,0,0,0.595553
202662,Cantata,1963-02-28,1963,0,0,0,0.368265
202722,"Inara, the Jungle Girl",2012-01-26,2012,0,0,0,1.595531
202727,Cattle Town,1952-09-06,1952,0,0,0,0.314719
202744,Deja Vu,1985-05-01,1985,0,0,0,0.427129
202764,Blood on the Land,1966-01-11,1966,0,0,0,0.085196
202768,Three,1965-05-12,1965,0,0,0,0.158551
202831,The Fire Next Time,1993-04-20,1993,0,0,0,0.365056
202839,Final Accord,1936-06-26,1936,0,0,0,0.083733
202865,The Gerber Syndrome: Il Contagio,2011-06-21,2011,0,0,0,0.332114
202885,Tokyo Park,2011-06-17,2011,0,0,0,0.478645
202941,Mail Order Bride,1964-03-10,1964,0,0,0,0.650094
202960,uwantme2killhim?,2013-06-24,2013,0,0,0,1.328558
202973,The Return of Frank Cannon,1980-11-01,1980,0,0,0,0.077215
202980,Les Petits princes,2013-06-26,2013,0,0,0,2.83054
202984,When the Dragon Swallowed the Sun,2010-06-22,2010,0,0,0,0.301689
203024,A Lady of Chance,1928-12-01,1928,0,0,0,0.290308
203059,John Hodgman: RAGNAROK,2013-06-19,2013,0,0,0,0.724585
203060,Open Up to Me,2013-03-08,2013,1085400,0,-1085400,1.13055
203062,Things We Do for Love,2013-02-01,2013,0,0,0,0.178791
203066,Motorcycle Gang,1994-09-25,1994,0,0,0,0.590583
203071,Labyrinth of Flames,2000-09-25,2000,0,0,0,0.88494
203072,The Surrealist and His Naughty Hand,2013-06-02,2013,0,0,0,0.053204
203119,Open Season,1996-05-03,1996,0,0,0,0.012456
203124,Failure,2013-06-16,2013,0,0,0,0.585728
203179,Magic Camp,2012-04-28,2012,0,0,0,0.55015
203182,Can't Stand Losing You: Surviving The Police,2012-11-23,2012,0,0,0,0.43452
203186,The Mine,2013-08-15,2013,0,0,0,1.731899
203217,My Mom Is a Character,2013-06-21,2013,0,0,0,4.402871
203226,2084,1984-10-01,1984,0,0,0,0.726551
203245,The Clown and The Kid,1961-12-27,1961,0,0,0,0.002446
203252,Fellini: I'm a Born Liar,2003-06-20,2003,0,0,0,0.985867
203264,Percentage,2013-04-24,2013,0,0,0,1.657911
203273,Some Dogs Bite,2010-10-01,2010,0,0,0,0.709216
203321,Not Another Happy Ending,2013-10-11,2013,0,0,0,2.917593
203329,ARAL. Fishing in an Invisible Sea,2004-06-23,2004,0,0,0,0.152869
203351,Atlantic Rim,2013-07-09,2013,0,0,0,0.127455
203534,Dealin' with Idiots,2013-07-12,2013,0,0,0,1.369498
203539,Systemfehler - Wenn Inge tanzt,2013-07-10,2013,0,0,0,1.495858
203547,H.O.T. Human Organ Traffic,2009-10-18,2009,0,0,0,0.004991
203665,Paris à tout prix,2013-07-15,2013,0,0,0,4.382053
203696,Scooby-Doo! Stage Fright,2013-08-20,2013,0,0,0,2.112011
203715,Aya of Yop City,2013-07-17,2013,0,0,0,1.329626
203720,Retribution,1967-06-06,1967,0,0,0,0.156708
203739,Vampire Academy,2014-02-07,2014,0,0,0,12.227198
203766,Long Way Round,2004-10-03,2004,0,0,0,2.091255
203780,The Game of Truth,2013-07-01,2013,0,0,0,1.187998
203793,Stalingrad,2013-10-09,2013,30000000,68129518,38129518,0.595196
203801,The Man from U.N.C.L.E.,2015-08-13,2015,75000000,108145109,33145109,14.656875
203819,Tracks,2014-03-06,2014,0,4878242,4878242,0.239993
203829,A Tickle in the Heart,1996-11-21,1996,0,0,0,0.001688
203833,The Book Thief,2013-11-08,2013,0,76586316,76586316,16.373622
203834,Jessabelle,2014-08-29,2014,0,0,0,6.757875
203835,Amityville: The Awakening,2017-06-30,2017,0,0,0,20.712818
203888,The Spy with Ten Faces,1966-02-24,1966,0,0,0,0.004595
203890,2 Hours,2012-09-29,2012,0,0,0,0.382739
203901,The Bespoke Overcoat,1955-11-01,1955,0,0,0,0.94626
203912,National Theatre Live: Frankenstein,2011-03-17,2011,0,0,0,2.093311
204007,A mí las mujeres ni fu ni fa,1971-07-01,1971,0,0,0,0.016901
204016,In No Great Hurry: 13 Lessons in Life with Saul Leiter,2014-01-03,2014,0,0,0,0.311242
204040,Slave Ship,1937-06-16,1937,0,0,0,0.909946
204051,The Surrogate Womb,1987-03-21,1987,0,0,0,0.009919
204053,The Brain Man,2013-02-09,2013,0,0,0,1.285491
204082,Homefront,2013-11-27,2013,22000000,43058898,21058898,9.896704
204090,If You Don't Stop It...You'll Go Blind!!!,1975-02-01,1975,0,0,0,0.290113
204095,How to Sell a Banksy,2012-01-06,2012,0,0,0,0.055307
204113,Season of Monsters,1987-09-15,1987,0,0,0,0.034794
204128,Amorosa,1986-03-14,1986,0,0,0,0.932271
204213,An Eye for an Eye,1957-09-13,1957,0,0,0,0.01674
204255,We Are the Freaks,2014-04-25,2014,0,0,0,1.0285
204260,Killer Toon,2013-06-27,2013,0,0,0,1.730507
204269,I'm a Stranger Here Myself,1975-01-17,1975,0,0,0,0.136882
204342,HK: Forbidden Super Hero,2013-04-13,2013,0,0,0,4.095284
204344,Internet Story,2010-01-01,2010,0,0,0,0.112133
204349,Contracted,2013-07-07,2013,0,0,0,7.220003
204372,Smokers Only,2002-06-12,2002,0,0,0,0.181198
204384,Finsterworld,2013-06-28,2013,0,0,0,3.195818
204435,Krrish 3,2013-11-01,2013,6218100,0,-6218100,11.11403
204436,Jack and the Cuckoo-Clock Heart,2013-11-17,2013,33,0,-33,6.0457
204506,Tea Time,2014-09-30,2014,0,0,0,0.158022
204553,Cold Eyes,2013-07-03,2013,0,0,0,3.256125
204582,An American Girl: Saige Paints the Sky,2013-07-02,2013,0,0,0,0.877702
204607,Muirhouse,2013-06-18,2013,0,0,0,0.153208
204611,UFO Abduction,1989-01-01,1989,0,0,0,0.00022
204668,Belle and Sebastian,2013-12-18,2013,0,0,0,5.495053
204686,Ten Thousand Bedrooms,1957-04-03,1957,0,0,0,0.405247
204690,Intimate Parts,2013-09-11,2013,0,0,0,2.263853
204709,The Scapegoat,2013-10-16,2013,0,0,0,1.903155
204712,The Little Polar Bear: Lars and the Little Tiger,2002-12-04,2002,0,0,0,0.256353
204737,Off the Minnesota Strip,1980-05-05,1980,0,0,0,0.339137
204755,"Fuse, Memoirs of the Hunter Girl",2012-10-20,2012,0,0,0,1.342165
204762,Miss and the Doctors,2013-09-04,2013,0,0,0,1.222967
204765,Prêt à tout,2014-01-21,2014,0,0,0,2.819565
204768,Les invincibles,2013-09-18,2013,0,0,0,1.225165
204771,Le Monde doit m'arriver,2013-09-18,2013,0,0,0,0.011823
204784,Anna Nicole,2013-06-29,2013,0,0,0,0.344896
204800,Lad: A Dog,1962-06-02,1962,0,0,0,0.89172
204802,Lenin in October,1937-11-07,1937,0,0,0,1.234167
204810,Hunting Elephants,2013-07-03,2013,2300000,4500000,2200000,1.050644
204821,Dragstrip Girl,1994-09-02,1994,0,0,0,0.579738
204839,The Stepdaughter,2000-10-31,2000,0,0,0,0.944486
204904,House of Last Things,2013-01-30,2013,0,0,0,5.963215
204912,Thunder in Paradise,1993-09-22,1993,0,0,0,1.031454
204922,Before I Go to Sleep,2014-09-03,2014,22000000,15447154,-6552846,14.921298
204965,Drei Stunden,2013-07-24,2013,0,0,0,0.425095
204968,Jack Strong,2014-02-07,2014,3335702,0,-3335702,1.963912
204994,Seminole Uprising,1955-05-01,1955,0,0,0,0.9754
204996,My first war,2008-04-06,2008,0,0,0,0.006588
204997,Murder with Pictures,1936-09-24,1936,0,0,0,0.201302
205004,Africa: Texas Style!,1967-05-01,1967,0,0,0,0.852405
205005,Fred & Vinnie,2011-01-01,2011,0,0,0,0.009883
205017,Lootera,2013-04-04,2013,4100000,4300000,200000,1.296259
205022,Chennai Express,2013-08-09,2013,18000000,62000000,44000000,4.19356
205054,The Gay Deceivers,1969-07-30,1969,0,0,0,0.068258
205055,Sign Painters,2014-05-13,2014,0,0,0,0.128444
205076,Not My Life,2006-09-03,2006,0,0,0,0.713935
205211,Saaya,2003-07-03,2003,0,0,0,0.093072
205220,Philomena,2013-11-01,2013,12000000,100129872,88129872,6.927182
205221,Rugged Gold,1994-12-10,1994,0,0,0,0.414039
205225,24 Exposures,2013-08-04,2013,0,0,0,0.997752
205236,El taxi de los conflictos,1973-05-31,1973,0,0,0,0.415923
205263,A Is for Autism,1992-10-01,1992,0,0,0,0.177512
205321,Sharknado,2013-07-11,2013,1000000,0,-1000000,4.928195
205349,I due Pompieri,1968-07-02,1968,0,0,0,0.08437
205361,Boycott,2001-02-24,2001,0,0,0,1.513402
205384,Los rollos perdidos de Pancho Villa,2003-03-21,2003,0,0,0,0.077319
205410,The Smart Set,1928-03-24,1928,0,0,0,0.653923
205463,One Minute to Zero,1952-09-19,1952,0,0,0,0.810907
205466,Dark Space,2013-01-15,2013,750000,0,-750000,1.017978
205481,The Intended,2002-06-06,2002,0,0,0,0.11524
205504,The Gardener,1912-10-16,1912,0,0,0,0.167329
205557,"Stanza 17-17 palazzo delle tasse, ufficio imposte",1971-07-05,1971,0,0,0,0.329994
205584,Gods of Egypt,2016-02-25,2016,140000000,150680864,10680864,13.337707
205587,The Judge,2014-10-08,2014,50000000,83719388,33719388,17.887943
205588,Our Kind of Traitor,2016-05-05,2016,0,9930095,9930095,8.569996
205596,The Imitation Game,2014-11-14,2014,14000000,233555708,219555708,31.59594
205601,Belle,2013-09-08,2013,10900000,16505460,5605460,13.454169
205608,Without Lying Down: Frances Marion and the Power of Women in Hollywood,2000-01-01,2000,0,0,0,0.104882
205651,Holiday for Drumsticks,1949-01-22,1949,0,0,0,0.003424
205673,Pretty Baby,1950-09-16,1950,0,0,0,0.065017
205724,Welcome to the Jungle,2013-04-27,2013,3500000,0,-3500000,6.381313
205749,The List,2013-07-05,2013,0,0,0,1.358638
205775,In the Heart of the Sea,2015-11-20,2015,100000000,93820758,-6179242,11.696923
205798,Another Chance,1989-11-23,1989,0,0,0,0.471335
205818,Eat,2011-03-12,2011,0,0,0,0.603376
205819,Aglaya,2012-10-11,2012,0,0,0,0.491642
205864,The Eternal Return of Antonis Paraskevas,2013-07-07,2013,0,0,0,0.465373
205865,Papusza,2013-06-30,2013,0,0,0,0.558596
205891,The Demented,2013-07-30,2013,0,0,0,2.092272
205908,Recon 2020:  The Caprini Massacre,2004-05-22,2004,100000,0,-100000,0.280237
205939,The Crown and the Dragon,2013-07-25,2013,0,0,0,2.897734
205943,Severed Footage,2013-08-20,2013,0,0,0,1.135373
205985,Miss You Can Do It,2013-06-24,2013,0,0,0,0.259069
206018,Asignatura pendiente,1977-04-18,1977,0,0,0,0.002317
206034,The Black Watch,1929-05-22,1929,0,0,0,0.525644
206042,Children on Their Birthdays,2002-02-16,2002,0,0,0,0.885044
206052,Out California Way,1946-12-15,1946,0,0,0,0.225376
206099,The Iron Glove,1954-04-01,1954,0,0,0,0.168193
206145,Tarzan's Magic Fountain,1949-02-05,1949,0,0,0,0.757377
206155,Waiting in the Dark,2006-09-05,2006,0,0,0,0.35159
206157,Into the Badlands,1991-07-24,1991,0,0,0,0.548013
206183,Bad Karma,2002-07-23,2002,0,0,0,0.271025
206188,Once Upon a Scoundrel,1974-08-15,1974,0,0,0,0.000904
206192,Perfect Sisters,2014-04-08,2014,0,0,0,5.654098
206197,The Sisterhood of Night,2015-04-10,2015,0,0,0,2.620891
206237,Ray of Sunshine,1933-08-25,1933,0,0,0,0.31851
206260,The Rooftop,2013-07-19,2013,0,0,0,3.180768
206266,Shining Night: A Portrait of Composer Morten Lauridsen,2012-02-07,2012,0,0,0,0.008243
206277,Shirley: Visions of Reality,2013-12-26,2013,0,0,0,0.967131
206284,Grace Unplugged,2013-10-04,2013,0,0,0,2.673105
206289,Mademoiselle C,2013-09-11,2013,0,0,0,0.575144
206292,The Desert,2013-01-01,2013,0,0,0,0.327595
206296,The Last Five Years,2014-11-03,2014,0,0,0,5.02494
206324,Bhaag Milkha Bhaag,2013-07-12,2013,4600000,25000000,20400000,4.342418
206328,You Lucky Dog,1998-06-27,1998,0,0,0,0.166874
206377,Second Honeymoon,1937-11-13,1937,0,0,0,0.464414
206390,The Girl from the Marsh Croft,1917-09-09,1917,0,0,0,0.001276
206397,Lynching Charlie Lynch,2012-04-20,2012,0,0,0,0.157907
206408,Chinese Puzzle,2013-12-04,2013,0,0,0,9.559788
206412,Lisa Picard Is Famous,2000-05-14,2000,0,0,0,0.476406
206461,The Madness of Youth,1960-10-08,1960,0,0,0,0.266545
206480,Trade Winds,1938-12-28,1938,0,0,0,1.131154
206487,Predestination,2014-08-28,2014,5500000,3000000,-2500000,10.524204
206514,"I, Claudius",1976-09-20,1976,0,0,0,1.648537
206563,Trash,2014-10-09,2014,0,0,0,7.346304
206574,Unrated II: Scary as Hell,2011-02-26,2011,15000,0,-15000,0.061307
206577,J.C. Chavez,2007-05-18,2007,0,0,0,0.216364
206581,The Divine Woman,1928-01-13,1928,0,0,0,0.149852
206591,Bodywork,2001-09-04,2001,0,0,0,0.106077
206630,"Scream, Pretty Peggy",1973-11-24,1973,0,0,0,0.35504
206647,Spectre,2015-10-26,2015,245000000,880674609,635674609,24.926577
206648,Red Bells Part I: Mexico on Fire,1982-10-01,1982,0,0,0,0.185758
206657,Truckfighters,2011-11-15,2011,0,0,0,0.066072
206725,¡A mí la legión!,1942-05-11,1942,0,0,0,0.103503
206789,The Kingdom of Diamonds,1980-12-18,1980,0,0,0,0.452808
206796,Cry Me a River,2008-07-11,2008,0,0,0,0.292279
206821,The Longest Week,2014-09-05,2014,0,0,0,5.680194
206822,No Nukes,1980-07-18,1980,0,0,0,0.035472
206851,D-Day,2013-07-19,2013,0,0,0,1.462374
206899,A Tale of Sorrow and Sadness,1977-01-01,1977,0,0,0,0.018017
206953,Louis Theroux: America's Most Hated Family in Crisis,2011-04-03,2011,0,0,0,1.64978
206997,Appropriate Adult,2011-09-03,2011,0,0,0,0.989832
207021,Generation Iron,2013-09-20,2013,0,0,0,3.824707
207178,The Lion and the Horse,1952-05-16,1952,0,0,0,1.167911
207260,Wrath of the Crows,2013-05-01,2013,500000,0,-500000,0.715155
207263,Dead of the Nite,2013-04-03,2013,0,0,0,0.590214
207270,The Hoarder,2015-05-21,2015,0,0,0,4.071952
207273,Chilling Visions: 5 Senses of Fear,2013-05-15,2013,0,0,0,1.527822
207323,The Olsen Gang in Deep Trouble,2013-10-09,2013,0,0,0,0.506507
207402,The Hardy Bucks Movie,2013-02-21,2013,0,0,0,0.269543
207413,I Am Breathing,2013-09-06,2013,0,0,0,0.047062
207441,Pilgrimage,2001-01-01,2001,0,0,0,1.073815
207454,Mystery Woman,2003-08-31,2003,0,0,0,0.708052
207459,Our City Dreams,2008-08-10,2008,0,0,0,0.075297
207475,The Ouija Experiment,2011-05-05,2011,0,0,0,2.484835
207541,The Turandot Project,2000-09-11,2000,0,0,0,0.001749
207558,Color Adjustment,1992-01-29,1992,0,0,0,1e-06
207625,Such a Long Journey,1998-09-13,1998,0,0,0,0.001207
207636,The Cossacks,1928-06-23,1928,0,0,0,0.373143
207641,Project Shadowchaser II,1994-05-14,1994,0,0,0,2.326927
207649,Vanaprastham,1999-05-13,1999,0,0,0,0.427798
207655,Dancing in the Rain,1961-03-26,1961,0,0,0,0.182979
207680,"Return to Return to Nuke 'Em High, aka Volume 2",2017-01-15,2017,0,0,0,0.906976
207681,Mister Buddwing,1966-07-15,1966,0,0,0,0.919898
207686,The House at the End of Time,2013-06-21,2013,0,0,0,4.154266
207696,713-й просит посадку,1961-12-31,1961,0,0,0,0.074215
207699,Punk Vacation,1990-05-01,1990,0,0,0,0.476227
207703,Kingsman: The Secret Service,2015-01-29,2015,81000000,414351546,333351546,28.224212
207720,Treasure Island,1982-12-31,1982,0,0,0,0.143167
207731,Boricua's Bond,,,0,0,0,0.035352
207752,Thief of Damascus,1952-04-01,1952,0,0,0,0.471628
207766,Missionary,2013-07-25,2013,0,0,0,0.30267
